text,label
European royals killing naked children for fun at hunting parties.,0
"Says Joe Straus ""was co-author of a bill that would have allowed Planned Parenthood to control public school sex education.",0
"Without sharing names, information is provided to the users about the others. Data of only less than 13,000 people who had tested positive has been transferred to the server. If someone is being tested for Covid, their data is erased in 45 days: #HealthMinistry
#AarogyaSetuApp",1
"Says Jeb Bush ""significantly cut early voting prior to the 2008 presidential election.",1
"Says there were only ""about eight or 10"" inflammatory sentences in his newsletters.",0
"Says Raphael Warnock has ""said we need to open up the prisons"" and ""eliminate cash bail.",0
"Florida ranks ""45th out of 50 states'' for its regulatory climate for business.",0
"Says if you take the oath of office on the Koran, ""then you have committed treason.",0
"Says the Austin City Council ""may give $4 million a year to subsidize a race track.",1
Map shows 2020 election results.,0
"The actions I'm taking"" are ""the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century.",0
"We're $15 trillion now in debt, with a president that's racked up as much debt as almost all of the other presidents combined.",0
"Since 2014, ""each year, (NATO) nations have been increasing their contributions.",1
Which stage of COVID-19 is India in right now? Find out in #7at7 with @PreetiChoudhry. pic.twitter.com/VuevG5qGwY,1
 A message that broadcasts a link where you can allegedly request food aid during the coronavirus quarantine.		,0
"For the past three years, the state senator who represents Speaker Nancy Pelosi's San Francisco, has led a push to abolish single-family zoning in California.",0
We're no longer the wealthiest middle class in the world.,1
"As soon as I endorsed (Supreme Court Justice Daniel Kelly), the Wisconsin Democrats said, let's move the election to two months later.",0
" Dr.Charles Lieber, chair of Harvard University's Chemistry and Chemical Biology Department was arrested for manufacturing and selling the coronavirus to China.		",0
"Six states ""decided to stop counting"" votes as Donald Trump was ""headed for a win"" on election night.",0
"More than 400 car crashes occur each year on the current, congested Columbia River Bridge.",0
"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&A:  https://bit.ly/34cFym6 . pic.twitter.com/7uuYJfqou4",1
"In the United States, 50 percent of social services are provided by the Catholic church.",0
 Wash your throat with salted water and apple vinegar to cure COVID-19.		,0
New Jersey taxpayers … will now face the highest tolls in the country.,0
The addition of a 1 percent sales tax would cost a typical household in Hillsborough County approximately $12 a month.,1
 G-7 countries have asked Modi to lead them in preventing coronavirus.		,0
 This photo shows nurses insulting French President Emmanuel Macron.		,0
 Pedro S nchez has a medical team of 14 people to take care of him since the coronavirus crisis.		,0
"Says ""as Co-Chair of the Joint Ways & Means Committee, I secured the key piece of funding for"" the Portland-Milwaukie Light Rail project bridge.",1
"State employees in Wisconsin earn ""about 8 percent less"" than if they worked in the private sector.",0
"Amazon's Alexa confirms Michelle Obama ""was born Michael LaVaughn Robinson.",0
India has focused its energy in containing the spread of infection by ramping up COVID-facilities. The preparations have aided the govt's decision to gradually ease the #lockdown. What happens next? #IndiaTodayMagazine https://www.indiatoday.in/magazine/cover-story/story/20200525-are-we-ready-1678686-2020-05-16 ,1
"Heidi Cruz, Ted's wife, is managing director of Goldman Sachs. They oversee the Texas utilities.",0
"People ""can't go fishing anymore because of Obama.",0
"Once the U.S. government signs a U.N. treaty on conventional arms, ""all U.S. citizens will be subject to those gun laws created by foreign governments.",0
"PayPal has reinstated its policy to fine users $2,500 directly from their accounts if they spread 'misinformation.'",0
"Under President Barack Obama, ""We've got the lowest labor force participation in over three decades, since 1978.",1
"Says Claire McCaskill ""voted against including health records in the background check system.",0
"Says Chick-fil-A funds the National Christian Foundation, which ""paid a preacher to go to Uganda and help their lawmakers"" with a bill that would impose the death penalty for homosexuality.",0
"Kyle Rittenhouse was an ""armed person"" crossing state lines when he came to Kenosha protests in 2020.",0
"Says Hillary Clinton ""presided over $6 billion lost at the State Department, sold uranium to the Russians through (her) faux charity, illegally deleted public records, and murdered an ambassador.",0
"Milwaukee police and firefighters ""are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises.",0
"Italy starts to look ahead to 'phase two' as #COVID-19 death count slows

 https://www.ndtv.com/world-news/italy-starts-to-look-ahead-to-phase-two-as-covid-19-death-count-slows-2206637  pic.twitter.com/ae1KobLVHQ",1
"Photos shows 2022 ""midterm ballots in trash.",0
Pope Francis To Followers: 'Koran And Holy Bible Are The Same',0
"Says Jeb Bush ""flip-flop-flip(ped) on immigration.",1
Says several well-known charities such as Goodwill and American Red Cross overpay their CEOs and spend a small percentage on helping people.,0
"The ocean is ""flat"" and ""contained"" by land features that jut up from a flat (not spherical) earth.",0
"Security cameras at Nancy Pelosi's San Francisco home malfunctioned ""for the duration of the break-in, so officials have ended their investigation.",0
"Says that during President Barack Obama's tenure, the United States has created ""15 million new jobs.",0
"Says Ron Johnson said Americans should go back to work, because ""death is an unavoidable part of life.",0
"Mitt Romney ""says the Arizona immigration law should be a model for the nation.",0
"""You Know It, I Know It"": Trump Says China COVID-19 Deaths Way Ahead Of US  https://www.ndtv.com/world-news/coronavirus-donald-trump-says-chinas-covid-19-deaths-way-ahead-of-us-you-know-it-i-know-it-2214290  #NDTVNewsBeeps #COVID19Pandemic pic.twitter.com/Cgzd7fwky0",1
"There are more African American men in prison, jail, on probation or parole than were enslaved in 1850.",1
"#CoronavirusCrisis | #Odisha has, however, said that those with visible symptoms of Covid-19 will not be permitted to travel.
(By @iamsuffian) https://www.indiatoday.in/india/story/odisha-intrestate-bus-train-services-may-24-monday-1681406-2020-05-24 ",1
" Only certain face masks are effective and others, such as cloth masks, are not.		",0
Trump welcomes Jamaica as a U.S. territory,0
"Says American polling shows Russian President Vladimir Putin has ""an 80 percent approval rating.",1
"Due to ... tax cuts and lower (property) values, 2009 property taxes were almost $3 billion below 2007 property taxes.",1
"In 99 percent of counties in America, someone making the minimum wage working full time can't afford a 1-bedroom apartment.",1
 An audio states that the worst coronavirus crisis in Spain will start on 3/29/20.		,0
"ICMR's Covid-19 task force recommends hydroxy-chloroquine for high-risk cases. Dr. Sudhir Bhandari, SMS Medical College & Hospital, shares the importance of this drug.
Watch #IndiaFirst with @gauravcsawant | #Covid19 #StayHome #CoronavirusCrisis
Live:  http://bit.ly/IT_LiveTV  pic.twitter.com/1WPkG7DJ21",1
12 Army personnel of Jakhama army camp quarantine centre tested positive for #Covid_19 on Wednesday. https://www.indiatoday.in/india/story/12-army-personnel-test-positive-for-covid-19-in-nagaland-1692514-2020-06-25 ,1
"In Massachusetts, Scott Brown's Republican affiliation is ""not a secret, but clearly not on display.",1
"If you have worked during the COVID-19 pandemic, the Department of Labor has finally authorized up to $4,800 in hazard pay for qualified essential workers.",0
Five JetBlue pilots died from the COVID-19 vaccine.,0
Stacey Abrams burning the flag of the state she seeks to serve as Governor.,0
"Says he's been Wisconsin secretary of state ""around 25 years.",0
"California Gov. Jerry Brown's budget ""cuts funds for local tree mortality efforts from $52.7 million to just $2 million.",0
$1 of every $3 (Ron DeSantis) spends comes from the federal government.,1
"Last election, the Koch brothers ""spent three times what the top 10 unions spent combined.",0
"Says the White House nativity scene was removed by the Obamas and ""is back in the White House thanks to First Lady Melania Trump.",0
"Republicans actually doctored emails between administration officials about Benghazi. Then, they released them to the press, trying to pass them off as real.",0
"Says President Barack Obama's overturning of the Mexico City Policy means federal tax dollars can be used ""to fund abortion all over the world.",0
Sixty percent of (Virginia's) children don't meet national proficiency standards…,1
"As mayor of Newark, N.J., Cory Booker ""stole $600,000 from a city water authority and laundered it through his law firm.",0
Voter FRAUD exposed in Georgia. Over 2600 votes 'FOUND.',0
"Since the passage of the Affordable Care Act, U.S. health care spending grew at 3.9 percent for the last three years, the lowest growth rate in over 50 years.",0
"Hochul is an ""interim Governor.",0
"Says U.S. Rep. Connie Mack ""took seven and a half years to finish college.",0
BAT says potential COVID-19 vaccine using tobacco leaves ready for human trials  https://reut.rs/3dRurTA  pic.twitter.com/ZzwZaitMsr,1
"Last year, ""Exxon pocketed nearly $4.7 million every hour.",1
"And this would be the first year, if everything holds true, we will spend over $10 billion of our state budget on Medicaid out of the $28 billion budget.",1
"A movement representing ""minor attracted people"" has adopted a flag that is being integrated into LGBTQ+ advocacy.",0
 Huawei has stopped sending masks because of an article by Spanish writer Josep Borrell.		,0
"I didn't endorse"" the federal stimulus bill.",0
Nearly half of all pregnancies in the U.S. are unintended.,1
#COVID-19: Are asymptomatic carriers transmitters? Watch #TTP with @PreetiChoudhry.   #ITLivestream https://www.pscp.tv/w/ca-3LTMyMDQ4MDl8MVlxS0RwelBqTm9LVjcvgRk_fLWq5MaQf-Kvbdb1jzjxlWB59R_5NH2EqZkx ,1
 A large Muslim crowd in the indian city of Haldwani stone pelted doctors when they tried to quarantine the Imam.		,0
"Ballots in Arizona's Maricopa County"" from the 2020 presidential election ""found shredded and in dumpster days before Senate audit to begin.",0
"Quotes Michelle Obama as saying, ""White folks are what's wrong with America.",0
"The Dayton, Ohio, shooting suspect died in 2014.",0
"Economic activity will face ongoing disruption over the next year as the country transitions to a post-COVID-19 world: S&P
#Economy #Business https://www.indiatoday.in/business/story/coronavirus-lockdown-impact-india-economy-gdp-1683090-2020-05-29 ",1
"#CoronavirusOutbreak
Indian Air Force is fully prepared & ready to meet all eventualities when it comes to covid-19, says Air Vice Marshal Surat Singh
Watch #IndiaFirst with @gauravcsawant 
LIVE  http://bit.ly/IT_LiveTV  pic.twitter.com/6BWNbZ2vTI",1
"No pubs, no kissing, no flying: how Covid-19 is forcing authors to change their novels  https://www.theguardian.com/books/2020/jun/01/no-pubs-no-kissing-no-flying-how-covid-19-is-forcing-authors-to-change-their-novels?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590988507 ",1
"Says Pennsylvania Republican nominee for Congress Fred Keller ""was a 50-50 shot"" before his landslide victory.",0
"Four private laboratories - Thyrocare, Suburban Diagnostics, Metropolis Healthcare Ltd. and HN Reliance Foundation Hospital have received approval from the Indian Council of Medical Research to carry out #COVID-19 tests

 https://bit.ly/2WB5UwA ",1
"New Washington state law allows ""government to take away minors from parents if they refuse to agree to gender-transition surgery.",0
UK Covid-19 furlough scheme opens to flood of claims  https://www.theguardian.com/money/2020/apr/20/fears-of-flood-as-uks-covid-19-furlough-scheme-opens?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587372801 ,1
"Mike Martinez cut a deal with prosecutors to avoid facing possible jail time and stuck us with his $24,657.50 legal bill.",1
"Seniors will have to find $12,500 for health care because Republicans voted to end Medicare.",0
"In the ICU, health-care workers with little to offer covid-19 patients soldier on  https://wapo.st/2X5V7L7 ",1
"Every piece of legislation, just about, that I ever introduced (in the U.S. Senate) had a Republican co-sponsor.",0
Billie Eilish's younger sister has an OnlyFans account.,0
"Says that under Mitt Romney, 89 million Americans could be denied coverage if they have a pre-existing condition.",0
"There are 'sore loser' laws that would bar Luther Strange from pursuing a seat"" because he already lost the Alabama Republican Senate runoff to Roy Moore.",0
Six out of 10 of the highest unemployment rates are also in so-called right to work states.,0
"The ""House-passed budget proposal could cut funding for programs that help keep local neighborhoods safe, slash more than $1.7 million in anti-terror funds for Ohio.",1
"Says Jon Ossoff is ""a socialist.",0
 Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.		,0
There have been zero reported instances of any child born alive after an abortion in Texas.,1
"As the usage [of synthetic marijuana] has dramatically increased, instances of violence, bodily harm and even death have risen with it.",1
Nancy Pelosi Removed From Benefit for 'Being So Drunk She Couldn't Stand Up',0
"Voter ID is supported by an overwhelming majority of NYers, from all across the state, walks of life, & political parties.",1
"Just last year we gave the military a $700 billion budget increase, which they didn't even ask for.",0
"Says ""CNN host Fareed Zakaria calls for jihad rape of white women.",0
New York state law says you are alive when you begin to breathe.,1
Immunity passports' could speed up return to work after Covid-19  https://www.theguardian.com/world/2020/mar/30/immunity-passports-could-speed-up-return-to-work-after-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585593782 ,1
"Insured Floridians pay about $2,000 for every hospital stay to cover the cost of the uninsured.",0
"There were ""50 percent more murders"" in Orlando and Orange County, Fla., last year ""than in all of Sweden.",1
Many presidents don't get the chance to put a Supreme Court justice on.,0
Prayer rugs have recently been found on the Texas side of the border in the brush.,0
"Data | Click the link below to track the total number of confirmed #COVID-19 cases and related #deaths, and the #testing rates across States and U.T.s https://bit.ly/349szBH ",1
"In-N-Out cups say ""Let's go Brandon.",0
"Says Evan Jenkins was Sen. Joe Manchin's ""spokesperson. It's true!",0
"Says Maggie Hassan was ""out of state on 30 days over the last three months.",1
Bruce Starr was the only senator to vote for stronger ethics laws and greater accountability.,0
"Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.",1
" ""Sweden has zero lockdown"" and ""is in no worse shape than Denmark or Norway,"" which are in lockdown.		",0
Covid-19: call for fast-track registration of refugee doctors in UK  https://www.theguardian.com/world/2020/mar/25/covid-19-call-for-fast-track-registration-of-refugee-doctors-in-uk?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585141843 ,1
"TTD introduces 'time slot' system as a preventive measure to check COVID-19  http://bit.ly/2wgqeIO 
#Tirupati #covidindia",1
"In South Sudan, ""more teenage girls die in childbirth than finish high school.",1
Images from Hunter Biden's laptop show Joe Biden naked with a young girl.,0
"Says Marshawn Lynch is ""second all-time in terms of average yards per rush only to Terrell Davis.",0
"The United States ""stood alone in the war in Iraq.",0
"If Florida expanded Medicaid, ""some studies indicate it would create about 120,000 jobs.",0
"Stores have been asked: 

ð§ To encourage people to shop alone, if they can
 ï¸ To implement additional safety measures to ensure they are ""Covid-secure

 http://bbc.in/CoronavirusEnglandShop  pic.twitter.com/tkxtcZB56P",1
 Turmeric And Lemon Help Fight Against coronavirus.		,0
"Donald Trump's been completely consistent"" about his plan for nonviolent undocumented immigrants.",0
"The United States spent ""2 trillion dollars to train and equip the Afghan military over the past 20 years. They fell in a week.",0
"Says the inspector general for the IRS said there was ""no political motivation"" and ""no outside influence"" for targeting of tax-exempt applications from tea party groups",1
The Air Force wants taxpayers to fund a fantasy football league.,0
"Says he ""voted for even stronger protections (in the Violence Against Women Act) than Obama's agenda will allow.",0
"When I took office in 2003, we had very little reserves.",0
Says Mark Neumann = Nancy Pelosi,0
Abolishing the Electoral College would make Los Angeles County stronger than 43 states.,0
"Says Milwaukee County district attorney candidate Verona Swanigan ""has worked as a prosecutor.",0
"AIDS-associated diseases and cancers have increased by 338x since the rollout of the COVID-19 vaccines, according to the CDC and foreign government bodies.",0
 Journalists admitted that the COVID-19 pandemic is a hoax.		,0
"Annual precipitation ""has increased in Rhode Island by over 12 inches in the last century.",1
Austin politicians want to cram more kids into classrooms so they don't have to make the tough decisions to balance the budget.,0
Government should impose #COVID cess on ultra-rich: HD Kumaraswamy  https://www.ndtv.com/india-news/government-should-lower-cost-of-living-impose-covid-cess-on-ultra-rich-says-hd-kumaraswamy-2218877  pic.twitter.com/1inF0JtlZY,1
"Says Scott Walker ""said he wouldn't touch"" the state civil service system but now supports overhauling it.",0
 A video shows a police woman threatening to use her weapon against people demonstrating against the coronavirus rules in Germany.		,0
"During the 2005 fight over Social Security, ""there were noisy demonstrations — but they were outside the events,"" and opponents were ""not disruptive — crowds booed lines they didn't like, but that was about it.",0
"Says President Barack Obama ""spent nearly a trillion dollars on make-work government jobs.",0
Perspective: Covid-19 and your credit score: Worry about it later.  https://wapo.st/2YS98Lw ,1
Obamacare was patterned after (Mitt Romney's) plan in Massachusetts.,1
"There's been no"" TV commercials for the COVID-19 vaccines because ""they are required by law to list all adverse side effects.",0
 The known professor Charles Lieber of Harvard was arrested because he sold the SARS-CoV-2 virus to the Chinese government for 15 million dollars.		,0
"A petition has been filed in the Supreme Court alleging that farmworkers are vulnerable to harassment during the COVID-19 lockdown despite the government communication that agriculture is an essential service.
#SupremeCourt #lockdown #farmers https://trib.al/jrp3f1a ",1
We don't have a king': Trump and Cuomo in bizarre exchange over Covid-19 response  https://www.theguardian.com/us-news/2020/apr/14/trump-coronavirus-reopen-us-cuomo?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586896747 ,1
"Says Rick Scott ""thinks employers should be able to deny women coverage for birth control.",1
"The profit [from automated traffic enforcement cameras] is going to the private corporations, not to the city or state.",0
"Breaking: Trump fires deputy attorney general Rod Rosenstein, raising questions over Mueller's fate.",0
Japan has banned all (Black Lives Matter) apparel from the Olympics. No one can kneel or raise fists during the anthems either.,0
Photo shows Donald Trump refusing to shake hands with Justin Trudeau.,0
Says 55 percent of council members have come from area where only 10 percent of Austinites live.,1
" ""93% of the (COVID-19) cases in the state of Illinois have come from Chicago.""		",0
"The state has reported 502 Covid-19 cases and four deaths since the first case reported on January 30.
#CoronavirusCrisis #Kerala https://www.indiatoday.in/india/story/coronavirus-kerala-govt-appoint-980-doctors-temporary-basis-tackle-covid-19-1674906-2020-05-06 ",1
About 85 percent of hotel guests who will pay the new $5 hotel/motel fee will be from outside Georgia.,1
Bill Gates tells G20 world leaders that 'death panels' will soon be required.,0
"Says Marco Rubio said that ""felons should not have their voting rights restored"" but that ""convicted felons should be allowed to own guns after they have done their time.",0
"Mitt Romney opposed the gun lobby, even Ronald Reagan.",1
"Thomas Jefferson said, 'Government that governs least governs best.'",0
" President Donald Trump in the next 48 to 72 hours will impose a nationwide ""mandatory quarantine.""		",0
"Screen survivors of Covid-19 for PTSD, say mental health experts  https://www.theguardian.com/world/2020/jun/28/screen-survivors-of-covid-19-for-ptsd-say-mental-health-experts?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593350164 ",1
BOJ's Kuroda warns second-round effect of COVID-19 may dent economic growth  https://uk.reuters.com/article/uk-japan-economy-boj-idUKKBN23X0E3?taid=5ef5996c89f42300010633f1&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/G3hhHYo4ts,1
" The Mayor of Skopje, Shilegov, returned from Madrid three days ago, and the government passed a decree requiring all passengers from Spain to be tested for coronavirus and placed in a 14-day quarantine.		",0
"Members of Congress ""receive full pay retirement after serving one term.",0
"Scores of politicians and others are on a ""list"" of sex cases from newly unsealed Ghislaine Maxwell court documents.",0
"Just in | The Delhi government on  ordered all Deputy Commissioners not to send any sample for COVID-19 testing to the National Institute of Biologicals (NIB), Noida, till May 3, reports @ikasnik
#COVID19 #Delhi",1
"Sherrod Brown ""failed to pay his own taxes three separate times.",1
"Walking in the door (Sonia Sotomayor) would bring more experience on the bench, and more varied experience on the bench, than anyone currently serving on the United States Supreme Court had when they were appointed.",0
"Says Scott Walker's defunding of Planned Parenthood ""left women across the state stranded with nowhere else to turn"" for cancer screenings, breast exams and birth control.",0
"Says that except for Donald Trump, ""every other major party nominee"" for the past 40 years has released their tax returns.",1
Photo shows former first lady Michelle Obama as a man.,0
 EvAU's exam is postponed to June 18 in Madrid.		,0
"By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does.",0
"In its July ""red alert"" for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",0
"Says Florida is one of a few or perhaps the only state ""that has a statewide review of local land use and zoning decisions.",0
"The Uvalde, Texas, mass shooter was an ""illegal alien.",0
There are parks in Southeast Raleigh that still don't have air conditioning in the gym,1
"Statistics bear out that any time a country, a state, makes more restrictive abortion laws ... fatalities go up and abortions actually increase.",0
"Says President Barack Obama has launched ""twice as many strikes (on) countries that are predominantly Muslim"" than President George W. Bush.",1
"Joe Biden said of Jill Biden, ""She was 12, I was 30.",0
The average person who gets the minimum wage in America is 35 years old.,0
" In the wake of coronavirus outbreak, the Ministry of Tourism has issued an order for the closure of Hotels, Restaurants and Resorts in the country till 15 October 2020.		",0
"In Chicago, they've had thousands of shootings, thousands since Jan. 1. Thousands of shootings.",1
"The financial services bill will end ""too-big-to-fail.",0
"Quotes incoming U.S. Rep. Alexandria Ocasio-Cortez as saying ""under capitalism, man oppresses man. Under socialism, it's the other way around.",0
" Overcrowded train carrying migrants from Mumbai to West Bengal, flouting lockdown norms in India.		",0
"UK has second-highest COVID-19 death toll in Europe, new figures show  https://uk.reuters.com/article/us-healthbritain-casualties-idUKKBN22B2J8?taid=5ea9cdbfe21434000119f513&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/1W1Hjsyqo4",1
The Russian state has never interfered ... into internal American affairs including election process.,0
Says he never told anyone he hated the U.S. Senate.,1
"California's marijuana legalization initiative, Prop. 64 ""allows marijuana smoking ads in prime time, on programs with millions of children and teenage viewers.",0
The CEO of Goldman Sachs let his employees know that he'd be just fine with either Bush or Clinton.,0
"Says Hillary Clinton's top 10 donors are mainly ""banks, corporations and media,"" while Bernie Sanders' top 10 donors are labor unions.",1
"Live | 15 Italian tourists and one Indian driver have tested positive for COVID19. They were part of the same group as an Italian couple tested positive for COVID-19 in #Rajasthan
 http://bit.ly/2VGtmYM ",1
"The first (state) budget that came out of our Republican leadership slashed funding to Planned Parenthood...It resulted in the reduction of hours, the elimination of days, elimination of access to women in my city and all over my state.",1
"Number of people to die of Covid-19 in UK hospitals passes 20,000  https://www.theguardian.com/world/2020/apr/25/uk-coronavirus-death-toll-passes-grim-milestone-of-20000?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587828780 ",1
"We do know that Romney personally approved over $70 million in fictional losses to the IRS as part of the notorious 'Son of Boss' tax scandal, one of the largest tax avoidance schemes in history.",0
"Just in | Maharashtra reports yet another massive surge in Covid-19 positive cases, with 552 new cases in a single day taking the cumulative State tally to 5218, reports @ShoumojitB
#Maharashtra #COIVD19",1
"Domestic violence ""is seen as a pre-existing"" health condition and ""women had to pay 50 percent more for health care because of gender ratings,"" but under Obamacare, ""all of that is over.",0
"There may be a new pandemic on the way after the release of a 50,000-year-old zombie virus.",0
" A video of young adults singing the Indian national anthem has been shared on Facebook and Twitter during the COVID-19 pandemic alongside claims that it shows American students performing to thank India for supplying the US with hydroxychloroquine, a malaria drug that has been involved in clinical trials for potential COVID-19 treatment.		",0
Tamil Nadu Extends Lockdown Amid COVID-19 Pandemic Till April 30  https://www.ndtv.com/india-news/coronavirus-tamil-nadu-chief-minister-e-palaniswami-orders-extension-of-lockdown-till-april-30-fifth-2210968  #NDTVNewsBeeps #Coronavirus pic.twitter.com/Ice4QVacwy,1
"Q: #askCDC What are the ideal community responses that should be occurring to protect individuals from the spread of COVID-19, while ensuring food, supplies, etc. are able 
- @SamanthaBahna

A: Thank you for all the questions! A final answer from Dr. Butler to wrap up our Q&A: pic.twitter.com/3SPYZfERxy",1
"Nearly 100,000 people get shot every year. That's 270 people a day and 87 dead.",1
 A poster stating Pakistan has asked for hydroxychloroquine instead of Kashmir.		,0
Austin has more lobbyists working for it than any other municipality in Texas.,1
UK consumers repay record £7.4bn of debt in Covid-19 lockdown  https://www.theguardian.com/money/2020/jun/02/uk-consumers-repay-record-74bn-of-debt-amid-covid-19-lockdown?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591102472 ,1
"Says ""the typical homeowner will pay $4 more per month"" if library district passes.",1
"Kobe Bryant's ""untimely death has been planned for a while.",0
" As coronavirus outbreak surges, PM Narendra Modi has decided to facilitate fellow countrymen with free masks under the 'Swacch Bharat' scheme.		",0
Texas law enforcement officer fatally shot upon arriving for work by 3 Muslim refugee.,0
"Video shows Elon Musk talking about an ""AI cryptocurrency trading platform"" he launched.",0
Smart! 'Kuwait issues its own Trump-esque visa ban for five Muslim-majority countries.',0
Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.,0
"The World Health Assembly was canceled ""after the Geneva airport was coincidentally blown up.",0
"Last month, the Nagaland government also had imposed Covid-19 cess on diesel and petrol to meet the financial exigencies arising out of the novel #coronavirus pandemic.
(@shalinilobo93) https://www.indiatoday.in/business/story/tamil-nadu-government-fuel-vat-increased-petrol-diesel-prices-1673988-2020-05-03 ",1
"Says he's ""never asked for more"" than inflationary budget increases in his 10 budgets as Milwaukee County sheriff",0
"Ballots recovered from a Santa Clara County, California, ravine are evidence of ""how the left cheats to win.",0
Muslims' disturbing plan comes out after grocery stores go bare to prepare for Irma.,0
"Government identifies 20 existing, 22 potential Covid-19 hotspots in India
#Coronavirus Live Updates:  https://bit.ly/2UYCLJ6  pic.twitter.com/XwVJIZ0zTV",1
"From the release of a child rapist from the Dominican Republican to that of an Italian drug smuggler, Philadelphians have already been put in direct danger by Mayor Kenney's policy of blocking local law enforcement from participating with federal immigration authorities.",0
Christian Pastor in Vermont Sentenced to One Year in Prison After Refusing to Marry Gay Couple,0
We have a governor who's vetoed measures like increasing our minimum wage and restoring the earned income tax cut.,1
"A photo shows Donald Trump with ""Derek Chauvin - the cop who killed George Floyd.",0
We had the Democratic Governors Association and the Obama political machine come into a Republican primary to try and rig the election by spending $1 million against me in the last couple of days.,1
" Flu killed 80,000 people in the United States last year.		",0
"Says Marsha Blackburn ""voted against the Reauthorization of the Violence Against Women Act, which attempts to protect women from domestic violence, stalking, and date rape.",1
"Says Republican recall challenger Jonathan Steitz ""failed to pay his taxes.",0
"To meet the rising demand for N95 masks in the fight against #COVID-19, Odisha's Ganjam District Rural Development Agency has started manufacturing ""N95-equivalent masks with the help of women self-help groups at a cost of only ¹25.
 https://trib.al/tOUWPcY ",1
There was no requirement to put in affordable housing.,1
 Carrefour is selling face masks in its physical stores above the maximum price set by the Government of Spain.		,0
"Video shows ""Russian soldiers using weapons that have been in a cupboard since Soviet times.",0
"Vladimir Putin ""is fleeing the war!",0
"PM Modi to take part in NAM video conference on Covid-19 on Monday
#CoronavirusOutbreak 
Live updates:  https://bit.ly/2Svq486  pic.twitter.com/t4caMXpeBq",1
Wendy Davis has already taken more $ from teacher unions than the past 3 Democrat gubernatorial candidates combined.,0
"Top #news of the day | #NarendraModi seeks funds from the public to fight #coronavirus,  MP journalist who tested positive for COVID-19 booked for negligence, and more
 https://trib.al/uTCpAS9 ",1
"Says Gov. Tony Evers vetoed a school computer program, ""saying it would be better spent in urban districts like Madison and Milwaukee.",0
"Don't believe those phony numbers when you hear 4.9 and 5 percent unemployment. The number's probably 28, 29, as high as 35. In fact, I even heard recently 42 percent.",0
News photo from stay-at-home protest was doctored to add Confederate flag.,0
Says President Bill Clinton did not sign NAFTA.,0
"State budget cuts for local schools resulted in ""nearly 4,000 educator layoffs",0
 A video clip of Indian Army personnel assaulting a man for violating quarantine curfew hours.		,0
"These images show LeBron James dressed in pink for the ""Barbie"" movie.",0
"Our minority graduation rate went from levels below Milwaukee and Madison, to above 80%"" when I was Beloit school superintendent.",1
The media is pretty quiet about Florida's decline in COVID cases. No mask mandates or vaccine mandates.,0
"During his tenure as mayor, he ""saw Houston's crime rates drop to the lowest levels in more than 25 years.",1
Kevin Adams wants to ban abortion.,0
I certainly supported Barack Obama and Joe Biden. ... I was there both times for them.,0
"There's ""evidence of a massive transfer of completed, curated ballots"" that are fraudulent in the 2022 election.",0
CNN confirms Trump WILL be ARRESTED.,0
In 38 days Pelosi and Schiff are up for reelection. Nadler up June 23.,0
"Image shows Ukrainian President Volodymyr Zelensky ""has joined the front lines with his troops.",0
"Says ""Stacey Abrams wants to give illegal aliens the right to vote.",0
"Says Edward Snowden ""could have gotten all of the protections of being a whistleblower.",0
Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.,1
"Says Jeb Bush ""extended early voting"" after seeing ""long lines.",0
"Doctors in the Netherlands ""ordered"" to euthanize ""citizens with autism and other minor disabilities, even if the patient does not currently express any desire to die.",0
